indice,titulacion,asignatura,especialidad,curso,semestre,grupo,tipo_de_grupo,profesor,dia_de_la_semana,hora_inicio,hora_fin
179,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,14,Teoria,Jose Luis Padilla De la Torre,Miercoles,15:30:00,17:30:00
180,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,9,Teoria,Jose Luis Padilla De la Torre,Lunes,17:30:00,19:30:00
181,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,10,Teoria,Jose Luis Padilla De la Torre,Martes,17:30:00,19:30:00
182,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,11,Teoria,Jose Luis Padilla De la Torre,Miercoles,17:30:00,19:30:00
183,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,D,Teoria,Jose Luis Padilla De la Torre,Jueves,17:30:00,19:30:00
184,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,12,Teoria,Jose Luis Padilla De la Torre,Viernes,17:30:00,19:30:00
185,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,1,Practicas,Pedro Cartujo Cassinello,Lunes,09:30:00,11:30:00
186,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,3,Practicas,Pedro Cartujo Cassinello,Martes,09:30:00,11:30:00
187,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,7,Practicas,Pedro Cartujo Cassinello,Miercoles,09:30:00,11:30:00
188,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,B,Practicas,Pedro Cartujo Cassinello,Jueves,09:30:00,10:30:00
189,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,2,Practicas,Pedro Cartujo Cassinello,Viernes,10:30:00,12:30:00
190,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,6,Practicas,Pedro Cartujo Cassinello,Lunes,11:30:00,13:30:00
191,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,8,Practicas,Pedro Cartujo Cassinello,Martes,11:30:00,13:30:00
192,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,A,Practicas,Pedro Cartujo Cassinello,Miercoles,11:30:00,13:30:00
193,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,4,Practicas,Pedro Cartujo Cassinello,Jueves,11:30:00,13:30:00
194,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,14,Practicas,Pedro Cartujo Cassinello,Miercoles,15:30:00,17:30:00
195,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,9,Practicas,Pedro Cartujo Cassinello,Lunes,17:30:00,19:30:00
196,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,10,Practicas,Pedro Cartujo Cassinello,Martes,17:30:00,19:30:00
197,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,11,Practicas,Pedro Cartujo Cassinello,Miercoles,17:30:00,19:30:00
198,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,D,Practicas,Pedro Cartujo Cassinello,Jueves,17:30:00,19:30:00
199,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,12,Practicas,Pedro Cartujo Cassinello,Viernes,17:30:00,19:30:00
200,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,1,Practicas,Cristina Medina Bailon,Lunes,09:30:00,11:30:00
201,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,3,Practicas,Cristina Medina Bailon,Martes,09:30:00,11:30:00
202,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,7,Practicas,Cristina Medina Bailon,Miercoles,09:30:00,11:30:00
203,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,B,Practicas,Cristina Medina Bailon,Jueves,09:30:00,10:30:00
204,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,2,Practicas,Cristina Medina Bailon,Viernes,10:30:00,12:30:00
205,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,6,Practicas,Cristina Medina Bailon,Lunes,11:30:00,13:30:00
206,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,8,Practicas,Cristina Medina Bailon,Martes,11:30:00,13:30:00
207,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,A,Practicas,Cristina Medina Bailon,Miercoles,11:30:00,13:30:00
208,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,4,Practicas,Cristina Medina Bailon,Jueves,11:30:00,13:30:00
209,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,14,Practicas,Cristina Medina Bailon,Miercoles,15:30:00,17:30:00
210,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,9,Practicas,Cristina Medina Bailon,Lunes,17:30:00,19:30:00
211,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,10,Practicas,Cristina Medina Bailon,Martes,17:30:00,19:30:00
212,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,11,Practicas,Cristina Medina Bailon,Miercoles,17:30:00,19:30:00
213,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,D,Practicas,Cristina Medina Bailon,Jueves,17:30:00,19:30:00
214,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,12,Practicas,Cristina Medina Bailon,Viernes,17:30:00,19:30:00
215,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,1,Practicas,Alberto Medina Rull,Lunes,09:30:00,11:30:00
216,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,3,Practicas,Alberto Medina Rull,Martes,09:30:00,11:30:00
217,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,7,Practicas,Alberto Medina Rull,Miercoles,09:30:00,11:30:00
218,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,B,Practicas,Alberto Medina Rull,Jueves,09:30:00,10:30:00
219,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,2,Practicas,Alberto Medina Rull,Viernes,10:30:00,12:30:00
220,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,6,Practicas,Alberto Medina Rull,Lunes,11:30:00,13:30:00
221,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,8,Practicas,Alberto Medina Rull,Martes,11:30:00,13:30:00
222,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,A,Practicas,Alberto Medina Rull,Miercoles,11:30:00,13:30:00
223,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,4,Practicas,Alberto Medina Rull,Jueves,11:30:00,13:30:00
224,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,14,Practicas,Alberto Medina Rull,Miercoles,15:30:00,17:30:00
225,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,9,Practicas,Alberto Medina Rull,Lunes,17:30:00,19:30:00
226,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,10,Practicas,Alberto Medina Rull,Martes,17:30:00,19:30:00
227,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,11,Practicas,Alberto Medina Rull,Miercoles,17:30:00,19:30:00
228,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,D,Practicas,Alberto Medina Rull,Jueves,17:30:00,19:30:00
229,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,12,Practicas,Alberto Medina Rull,Viernes,17:30:00,19:30:00
230,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,1,Practicas,Ignacio Melchor Ferrer,Lunes,09:30:00,11:30:00
231,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,3,Practicas,Ignacio Melchor Ferrer,Martes,09:30:00,11:30:00
232,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,7,Practicas,Ignacio Melchor Ferrer,Miercoles,09:30:00,11:30:00
233,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,B,Practicas,Ignacio Melchor Ferrer,Jueves,09:30:00,10:30:00
234,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,2,Practicas,Ignacio Melchor Ferrer,Viernes,10:30:00,12:30:00
235,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,6,Practicas,Ignacio Melchor Ferrer,Lunes,11:30:00,13:30:00
236,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,8,Practicas,Ignacio Melchor Ferrer,Martes,11:30:00,13:30:00
237,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,A,Practicas,Ignacio Melchor Ferrer,Miercoles,11:30:00,13:30:00
238,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,4,Practicas,Ignacio Melchor Ferrer,Jueves,11:30:00,13:30:00
239,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,14,Practicas,Ignacio Melchor Ferrer,Miercoles,15:30:00,17:30:00
240,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,9,Practicas,Ignacio Melchor Ferrer,Lunes,17:30:00,19:30:00
241,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,10,Practicas,Ignacio Melchor Ferrer,Martes,17:30:00,19:30:00
242,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,11,Practicas,Ignacio Melchor Ferrer,Miercoles,17:30:00,19:30:00
243,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,D,Practicas,Ignacio Melchor Ferrer,Jueves,17:30:00,19:30:00
244,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,12,Practicas,Ignacio Melchor Ferrer,Viernes,17:30:00,19:30:00
245,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,1,Practicas,Jose Luis Padilla De la Torre,Lunes,09:30:00,11:30:00
246,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,3,Practicas,Jose Luis Padilla De la Torre,Martes,09:30:00,11:30:00
247,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,7,Practicas,Jose Luis Padilla De la Torre,Miercoles,09:30:00,11:30:00
248,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,B,Practicas,Jose Luis Padilla De la Torre,Jueves,09:30:00,10:30:00
249,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,2,Practicas,Jose Luis Padilla De la Torre,Viernes,10:30:00,12:30:00
250,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,6,Practicas,Jose Luis Padilla De la Torre,Lunes,11:30:00,13:30:00
251,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,8,Practicas,Jose Luis Padilla De la Torre,Martes,11:30:00,13:30:00
252,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,A,Practicas,Jose Luis Padilla De la Torre,Miercoles,11:30:00,13:30:00
253,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,4,Practicas,Jose Luis Padilla De la Torre,Jueves,11:30:00,13:30:00
254,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,14,Practicas,Jose Luis Padilla De la Torre,Miercoles,15:30:00,17:30:00
255,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,9,Practicas,Jose Luis Padilla De la Torre,Lunes,17:30:00,19:30:00
256,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,10,Practicas,Jose Luis Padilla De la Torre,Martes,17:30:00,19:30:00
257,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,11,Practicas,Jose Luis Padilla De la Torre,Miercoles,17:30:00,19:30:00
258,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,D,Practicas,Jose Luis Padilla De la Torre,Jueves,17:30:00,19:30:00
259,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,12,Practicas,Jose Luis Padilla De la Torre,Viernes,17:30:00,19:30:00
260,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,1,Practicas,Mari Carmen Pardo Martinez,Lunes,09:30:00,11:30:00
261,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,3,Practicas,Mari Carmen Pardo Martinez,Martes,09:30:00,11:30:00
262,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,7,Practicas,Mari Carmen Pardo Martinez,Miercoles,09:30:00,11:30:00
263,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,B,Practicas,Mari Carmen Pardo Martinez,Jueves,09:30:00,10:30:00
264,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,2,Practicas,Mari Carmen Pardo Martinez,Viernes,10:30:00,12:30:00
265,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,6,Practicas,Mari Carmen Pardo Martinez,Lunes,11:30:00,13:30:00
266,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,8,Practicas,Mari Carmen Pardo Martinez,Martes,11:30:00,13:30:00
267,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,A,Practicas,Mari Carmen Pardo Martinez,Miercoles,11:30:00,13:30:00
268,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,4,Practicas,Mari Carmen Pardo Martinez,Jueves,11:30:00,13:30:00
269,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,14,Practicas,Mari Carmen Pardo Martinez,Miercoles,15:30:00,17:30:00
270,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,9,Practicas,Mari Carmen Pardo Martinez,Lunes,17:30:00,19:30:00
271,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,10,Practicas,Mari Carmen Pardo Martinez,Martes,17:30:00,19:30:00
272,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,11,Practicas,Mari Carmen Pardo Martinez,Miercoles,17:30:00,19:30:00
273,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,D,Practicas,Mari Carmen Pardo Martinez,Jueves,17:30:00,19:30:00
274,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,12,Practicas,Mari Carmen Pardo Martinez,Viernes,17:30:00,19:30:00
275,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,1,Practicas,Isidoro Ruiz Garcia,Lunes,09:30:00,11:30:00
276,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,3,Practicas,Isidoro Ruiz Garcia,Martes,09:30:00,11:30:00
277,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,7,Practicas,Isidoro Ruiz Garcia,Miercoles,09:30:00,11:30:00
278,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,B,Practicas,Isidoro Ruiz Garcia,Jueves,09:30:00,10:30:00
279,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,2,Practicas,Isidoro Ruiz Garcia,Viernes,10:30:00,12:30:00
280,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,6,Practicas,Isidoro Ruiz Garcia,Lunes,11:30:00,13:30:00
281,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,8,Practicas,Isidoro Ruiz Garcia,Martes,11:30:00,13:30:00
282,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,A,Practicas,Isidoro Ruiz Garcia,Miercoles,11:30:00,13:30:00
283,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,4,Practicas,Isidoro Ruiz Garcia,Jueves,11:30:00,13:30:00
284,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,14,Practicas,Isidoro Ruiz Garcia,Miercoles,15:30:00,17:30:00
285,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,9,Practicas,Isidoro Ruiz Garcia,Lunes,17:30:00,19:30:00
286,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,10,Practicas,Isidoro Ruiz Garcia,Martes,17:30:00,19:30:00
287,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,11,Practicas,Isidoro Ruiz Garcia,Miercoles,17:30:00,19:30:00
288,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,D,Practicas,Isidoro Ruiz Garcia,Jueves,17:30:00,19:30:00
289,Grado en Ingenieria Informatica,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,12,Practicas,Isidoro Ruiz Garcia,Viernes,17:30:00,19:30:00
290,Grado en Ingenieria Informatica,Fundamentos de Programacion,,Primer curso,Primer semestre,2,Teoria,Manuel Jesus Cobo Martin,Lunes,09:30:00,11:30:00
291,Grado en Ingenieria Informatica,Fundamentos de Programacion,,Primer curso,Primer semestre,1,Teoria,Manuel Jesus Cobo Martin,Martes,09:30:00,11:30:00
292,Grado en Ingenieria Informatica,Fundamentos de Programacion,,Primer curso,Primer semestre,B,Teoria,Manuel Jesus Cobo Martin,Miercoles,09:30:00,11:30:00
293,Grado en Ingenieria Informatica,Fundamentos de Programacion,,Primer curso,Primer semestre,3,Teoria,Manuel Jesus Cobo Martin,Jueves,09:30:00,11:30:00
294,Grado en Ingenieria Informatica,Fundamentos de Programacion,,Primer curso,Primer semestre,7,Teoria,Manuel Jesus Cobo Martin,Viernes,09:30:00,11:30:00
295,Grado en Ingenieria Informatica,Fundamentos de Programacion,,Primer curso,Primer semestre,C,Teoria,Manuel Jesus Cobo Martin,Martes,10:30:00,11:30:00
296,Grado en Ingenieria Informatica,Fundamentos de Programacion,,Primer curso,Primer semestre,A,Teoria,Manuel Jesus Cobo Martin,Lunes,11:30:00,12:30:00
297,Grado en Ingenieria Informatica,Fundamentos de Programacion,,Primer curso,Primer semestre,4,Teoria,Manuel Jesus Cobo Martin,Miercoles,11:30:00,13:30:00
298,Grado en Ingenieria Informatica,Fundamentos de Programacion,,Primer curso,Primer semestre,6,Teoria,Manuel Jesus Cobo Martin,Viernes,11:30:00,13:30:00
299,Grado en Ingenieria Informatica,Fundamentos de Programacion,,Primer curso,Primer semestre,A,Teoria,Manuel Jesus Cobo Martin,Martes,12:30:00,13:30:00
300,Grado en Ingenieria Informatica,Fundamentos de Programacion,,Primer curso,Primer semestre,C,Teoria,Manuel Jesus Cobo Martin,Viernes,12:30:00,13:30:00
301,Grado en Ingenieria Informatica,Fundamentos de Programacion,,Primer curso,Primer semestre,12,Teoria,Manuel Jesus Cobo Martin,Lunes,15:30:00,17:30:00
302,Grado en Ingenieria Informatica,Fundamentos de Programacion,,Primer curso,Primer semestre,10,Teoria,Manuel Jesus Cobo Martin,Jueves,15:30:00,17:30:00
